Email No.,the,to,ect,and,for,of,a,you,hou,in,on,is,this,enron,i,be,that,will,have,with,your,at,we,s,are,it,by,com,as,from,gas,or,not,me,deal,if,meter,hpl,please,re,e,any,our,corp,can,d,all,has,was,know,need,an,forwarded,new,t,may,up,j,mmbtu,should,do,am,get,out,see,no,there,price,daren,but,been,company,l,these,let,so,would,m,into,xls,farmer,attached,us,information,they,message,day,time,my,one,what,only,http,th,volume,mail,contract,which,month,more,robert,sitara,about,texas,nom,energy,pec,questions,www,deals,volumes,pm,ena,now,their,file,some,email,just,also,call,change,other,here,like,b,flow,net,following
Email 275,9,9,4,2,6,3,50,7,1,9,6,5,1,0,40,7,0,1,4,0,1,6,4,43,3,2,2,1,4,0,0,10,1,8,0,2,0,0,1,13,90,1,1,0,0,22,2,0,0,2,2,7,0,0,69,1,2,4,0,0,2,0,1,1,1,5,0,0,0,1,1,0,34,0,3,1,5,21,0,0,0,0,4,0,1,0,1,2,5,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,1,13,0,0,1
Email 276,1,4,9,1,1,1,16,0,4,3,11,4,0,8,14,0,0,0,0,0,0,0,1,17,0,0,1,0,2,1,0,5,0,5,0,0,0,1,0,3,39,0,0,4,0,6,0,0,0,0,0,1,1,0,22,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Email 277,50,67,16,21,15,29,412,15,3,138,76,29,3,0,384,14,3,7,5,3,8,44,10,382,3,36,4,13,30,5,3,74,5,36,0,2,0,0,2,66,603,5,17,0,3,175,8,9,0,2,1,83,0,19,415,1,7,33,0,1,9,15,0,10,0,13,1,8,0,2,1,2,263,0,4,19,0,161,2,0,0,0,28,0,1,0,4,1,0,4,0,0,0,77,0,5,1,0,2,2,0,0,0,0,0,0,4,0,2,0,0,2,0,2,1,0,5,2,1,0,0,3,3,3,0,57,0,9,1
Email 278,0,1,2,0,1,0,9,0,0,0,7,0,0,3,6,0,0,0,0,0,0,1,0,9,0,0,1,1,0,0,0,3,0,0,0,0,0,2,0,1,16,0,0,2,0,5,0,0,0,0,0,3,1,0,6,0,0,4,0,0,0,2,0,0,1,4,0,0,0,0,0,0,7,0,0,1,0,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
Email 279,3,7,10,1,1,2,41,0,4,4,7,6,1,0,21,3,1,0,0,0,0,6,0,22,1,2,0,0,3,1,0,4,0,6,0,0,2,0,0,6,57,1,0,0,0,11,3,2,1,0,0,9,0,0,53,1,1,6,0,0,0,2,0,0,0,2,0,0,1,0,1,0,20,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,2,0,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0
Email 280,0,2,9,0,3,0,20,1,3,1,5,0,0,2,10,1,0,0,0,0,0,3,0,5,0,2,1,0,0,1,0,6,0,1,0,0,1,0,0,3,34,0,0,1,0,8,0,0,0,0,0,5,1,0,27,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,2,0
Email 281,6,0,2,2,3,1,21,3,0,3,4,4,0,0,19,1,0,2,0,0,0,2,0,8,0,5,0,0,1,0,0,5,0,1,3,1,0,0,0,3,29,0,0,0,2,10,0,0,0,0,0,6,0,0,23,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,7,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0
Email 282,1,5,1,0,1,0,22,2,0,2,1,0,0,0,12,0,0,0,0,0,0,3,0,16,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,7,32,0,1,0,0,10,0,0,0,1,0,0,0,2,20,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,9,0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,8,0,0,0
Email 283,1,2,2,1,1,0,11,1,0,1,2,0,0,0,8,0,0,0,1,0,0,2,0,5,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,1,16,1,0,0,0,5,0,0,0,1,0,3,0,0,14,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Email 284,8,3,9,2,5,1,41,4,3,6,15,6,0,0,33,4,0,2,0,1,0,4,1,19,0,9,2,0,2,1,0,7,0,3,5,3,0,0,0,6,77,0,0,0,2,27,0,0,0,1,0,10,1,0,52,0,0,3,0,0,1,5,1,1,0,5,1,0,0,1,0,0,36,0,0,1,1,16,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,15,1,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,3,0
Email 285,9,5,1,4,4,2,42,0,0,7,8,1,0,0,23,4,1,4,0,0,0,9,1,24,1,0,0,0,8,2,0,4,1,0,0,0,0,1,3,4,50,0,0,0,0,10,3,1,0,0,0,7,0,0,39,0,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,33,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,0,0
Email 286,3,5,2,0,1,0,26,5,0,2,2,4,2,0,32,1,1,1,1,0,1,3,1,23,1,3,0,0,3,1,0,4,1,3,0,0,0,0,0,2,57,0,1,0,0,15,1,0,1,1,0,2,0,0,38,0,0,3,0,0,1,4,0,1,1,3,0,0,0,0,0,0,31,0,1,1,0,15,0,0,0,0,3,0,0,1,1,1,1,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,10,0,1,0
Email 287,1,2,2,0,1,0,9,0,0,0,8,2,0,3,9,0,0,0,0,0,0,1,0,11,0,0,1,1,1,0,0,4,0,0,0,0,0,2,0,3,27,0,0,2,0,8,0,0,0,0,0,2,1,0,8,0,0,2,0,0,0,2,0,0,1,4,0,0,0,0,0,0,7,0,0,1,0,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0
Email 288,4,2,3,0,4,0,26,0,0,0,14,3,0,6,18,1,0,2,0,0,0,4,4,23,0,1,2,2,0,0,0,8,0,0,0,0,0,2,0,5,58,0,0,4,0,11,2,0,0,0,0,4,2,0,20,0,0,3,0,0,0,8,0,0,2,7,0,0,0,2,0,0,22,0,0,1,0,19,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0
Email 289,6,14,5,5,9,7,119,4,3,18,29,10,0,0,114,5,0,1,0,1,0,9,2,68,3,16,0,3,6,1,0,22,1,4,0,4,0,0,0,25,148,0,5,0,2,53,2,0,1,0,2,18,0,0,104,0,4,2,0,0,5,3,1,1,0,3,0,0,0,1,0,0,80,0,1,2,0,32,0,0,0,0,9,0,0,0,1,1,0,1,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,29,0,0,0
Email 290,4,6,1,1,3,2,46,3,0,13,13,10,3,0,67,1,0,0,2,0,1,5,3,54,1,9,2,3,2,1,0,11,2,4,0,3,0,0,1,13,80,3,4,0,0,28,1,0,0,0,0,8,0,1,64,0,1,4,0,0,1,0,1,1,1,4,1,0,0,1,1,0,22,0,0,2,0,25,0,0,0,0,4,1,0,1,1,0,0,0,1,1,1,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,13,0,0,0
Email 291,7,3,1,0,4,2,28,1,0,3,3,0,0,0,11,2,1,0,0,0,0,6,2,16,0,1,0,1,1,0,0,4,1,5,0,2,0,0,0,1,40,0,0,0,0,14,2,0,1,0,1,6,0,0,35,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Email 292,1,0,1,0,2,0,14,0,0,5,8,2,0,0,12,0,0,0,0,0,0,2,0,7,0,2,0,1,0,0,0,6,0,0,0,0,0,0,0,2,19,0,0,1,0,7,0,0,0,0,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
Email 293,3,4,33,0,2,0,40,0,15,8,13,1,0,5,28,0,1,0,0,0,0,4,1,24,1,0,1,0,1,1,0,6,0,3,0,0,0,0,0,3,80,0,0,3,0,16,0,0,1,0,0,8,1,0,58,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Email 294,7,7,11,4,5,2,59,10,3,11,12,2,1,0,53,8,2,4,5,4,1,5,2,35,1,10,2,1,3,1,0,11,2,5,0,3,0,0,0,6,99,2,2,0,0,23,2,0,0,2,1,12,1,0,75,0,1,5,0,0,2,6,1,0,0,5,0,0,0,0,0,0,43,0,0,2,2,18,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,21,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,16,0,3,0
Email 295,10,6,18,6,2,1,70,1,9,11,17,10,4,0,40,3,2,0,3,1,0,6,1,48,5,4,2,0,1,0,0,6,4,4,3,1,1,0,0,14,96,0,0,0,0,36,0,0,1,1,0,14,1,0,85,0,2,5,0,2,1,9,0,1,0,7,1,0,3,0,0,0,13,0,1,2,1,16,0,0,1,1,5,0,0,0,0,0,0,1,1,0,0,19,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,16,0,0,0
Email 296,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Email 297,1,1,1,0,0,1,18,1,0,3,1,3,2,0,19,2,1,0,0,0,0,3,0,8,1,4,0,0,1,0,0,0,0,3,2,0,1,0,1,4,24,0,0,0,1,7,3,0,0,0,0,2,0,0,23,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Email 298,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Email 299,5,7,3,0,1,1,43,7,0,4,5,5,2,0,52,3,1,1,1,1,1,4,1,37,2,5,0,0,4,3,0,7,1,5,0,1,0,0,0,6,93,1,1,2,1,20,1,0,1,3,0,5,0,0,52,0,0,5,0,0,1,5,0,1,1,5,0,0,1,0,0,0,51,0,2,2,0,29,0,0,0,0,5,0,0,1,1,1,1,0,0,0,0,10,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,1,0,1,16,0,1,0
Email 300,1,1,1,0,0,0,18,2,0,3,5,1,0,0,11,3,0,1,1,0,1,2,0,8,0,1,0,0,2,0,0,1,0,4,0,1,0,0,2,0,27,2,1,0,0,6,0,0,0,0,0,3,0,0,17,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
Email 301,2,1,1,0,1,1,15,2,0,2,3,2,0,0,8,0,0,0,1,2,1,1,0,10,0,2,0,0,0,1,0,3,0,1,0,1,0,0,0,0,13,1,1,0,0,4,0,0,0,1,0,3,0,0,12,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 302,3,2,1,1,1,0,22,1,0,3,4,4,2,0,15,1,0,0,0,0,0,3,1,17,3,1,0,0,3,0,1,1,0,4,1,0,3,0,1,8,38,0,0,0,1,11,0,0,0,0,0,3,0,0,23,0,0,3,1,0,0,0,0,0,1,3,1,0,2,0,0,0,6,0,0,2,0,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0
Email 303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 304,1,0,1,0,1,0,6,0,0,0,2,1,0,0,5,1,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Email 305,1,3,1,2,3,0,11,0,0,4,2,1,0,0,8,0,0,0,0,0,0,2,2,12,0,0,0,0,4,2,1,3,0,0,0,0,0,2,0,1,14,0,0,0,0,8,1,1,0,0,0,3,0,0,12,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Email 306,9,2,1,0,5,2,37,0,0,4,13,3,2,0,28,1,1,2,1,0,0,8,3,29,1,1,0,0,7,0,2,8,0,5,2,2,1,0,2,8,62,1,1,1,0,10,2,0,0,0,0,3,0,0,51,0,1,1,1,0,0,3,0,1,0,1,2,1,0,0,0,0,25,0,0,0,0,18,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,17,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,5,0,0,1
Email 307,1,7,1,0,0,3,17,3,0,4,2,3,2,0,19,3,0,1,0,0,1,1,1,20,0,3,0,3,1,2,0,2,1,1,0,1,0,0,1,4,36,1,3,0,0,7,0,0,0,0,0,4,0,0,26,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,19,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0
Email 308,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 309,53,43,6,54,18,29,340,0,1,87,98,23,1,28,372,4,7,7,4,4,0,47,11,299,1,34,1,35,18,3,2,44,1,20,1,0,0,0,0,45,567,4,6,2,2,214,9,1,0,0,2,100,0,1,377,0,2,4,0,0,1,13,0,2,0,5,0,0,0,3,0,4,195,1,1,13,0,108,0,0,0,0,15,1,3,0,1,3,0,4,0,1,0,73,0,0,1,1,0,0,0,0,2,0,0,2,1,0,2,0,0,2,0,1,8,0,1,0,0,1,3,0,3,0,1,72,0,20,0
Email 310,19,13,6,24,8,17,220,0,1,59,48,14,2,10,221,3,0,2,0,4,0,36,4,213,3,29,1,9,32,0,2,26,1,19,0,1,0,0,0,23,292,2,3,4,2,86,4,20,0,0,0,66,0,3,181,0,3,2,0,0,0,2,0,1,0,3,0,0,0,0,0,1,96,0,0,4,0,74,0,0,0,0,11,1,0,0,1,1,1,2,0,0,0,29,0,0,0,1,0,2,0,0,0,0,1,11,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,28,0,3,0
Email 311,18,10,7,15,10,16,132,0,1,41,26,7,3,7,152,4,3,5,0,4,0,24,4,114,1,19,1,10,17,2,2,27,0,12,0,1,0,0,1,26,225,6,6,1,1,51,4,6,3,0,0,36,0,5,143,0,2,7,0,1,2,1,0,1,0,4,1,0,0,0,1,5,78,2,0,10,0,42,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,1,0,26,0,2,0
Email 312,0,1,1,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 313,0,3,2,0,1,0,11,0,0,4,7,0,0,3,13,1,0,0,0,0,0,1,0,8,0,1,1,1,2,0,0,3,0,2,0,0,0,2,0,3,22,0,0,2,0,5,0,0,0,0,0,1,1,0,10,0,0,2,0,0,0,4,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0
Email 314,0,1,1,0,0,1,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,16,0,0,0,0,8,0,0,0,0,0,1,0,0,7,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Email 315,7,4,1,4,3,1,23,2,0,6,4,1,0,0,21,2,1,0,0,1,0,3,3,11,1,6,0,0,1,0,0,4,0,1,0,0,0,0,1,6,48,1,0,0,0,12,1,0,0,0,0,7,0,0,42,1,1,4,0,0,0,0,1,1,1,2,0,0,1,1,0,0,16,0,0,1,1,11,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0
Email 316,6,5,2,3,1,1,34,8,0,5,1,5,2,0,21,1,4,0,2,0,1,6,2,18,3,2,0,0,4,0,0,1,1,2,1,1,0,0,1,12,50,0,1,0,1,16,1,0,0,1,1,6,0,0,40,0,0,2,0,0,1,0,0,0,0,3,1,0,1,0,0,0,14,0,1,0,0,3,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,13,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
Email 317,13,7,5,2,6,1,54,4,2,4,8,6,1,0,29,3,2,1,0,0,1,8,0,18,1,3,1,0,5,1,0,13,1,10,7,1,4,0,1,14,98,0,1,0,0,27,0,1,1,0,1,11,1,1,60,0,1,2,0,0,0,0,0,0,1,4,4,0,1,1,0,0,18,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,19,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,16,1,0,0
Email 318,3,4,3,1,3,0,25,0,0,5,7,4,2,2,21,2,0,2,0,0,0,9,0,21,0,0,0,2,4,1,0,4,0,1,0,0,0,1,0,3,45,0,0,0,0,5,1,0,0,0,0,2,0,0,32,0,0,2,3,0,0,2,0,1,0,4,0,0,0,0,0,0,17,0,0,1,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0
Email 319,2,3,2,1,2,0,15,0,0,3,3,3,2,0,11,1,0,1,0,0,0,7,0,8,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,2,20,0,0,0,0,3,1,0,0,0,0,2,0,0,25,0,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
Email 320,9,7,1,0,1,2,46,2,0,11,12,7,3,0,44,5,0,0,2,1,1,10,3,37,0,4,0,3,1,1,0,4,0,8,0,2,0,0,0,4,76,0,1,0,1,15,2,0,0,2,0,5,0,0,68,1,1,1,0,0,1,0,5,1,1,3,1,0,0,2,1,0,25,0,1,4,0,25,0,0,0,0,5,0,1,0,1,2,1,2,1,0,1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,13,0,0,0
Email 321,10,12,4,6,8,6,187,5,0,26,28,23,2,0,171,5,1,1,0,0,1,15,3,116,1,9,1,29,6,5,0,16,3,8,0,3,0,0,1,21,230,1,1,0,2,72,3,0,0,0,0,27,0,0,146,1,0,28,0,0,1,10,2,0,0,3,0,0,0,2,0,0,138,0,2,9,0,148,1,0,0,0,9,1,0,5,2,0,1,1,0,0,1,19,0,45,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,3,0
Email 322,2,1,2,0,3,0,9,0,0,0,7,0,0,3,6,0,0,0,0,0,0,1,0,9,0,0,1,1,0,0,0,5,0,0,0,0,0,2,0,1,18,0,0,2,0,5,0,0,0,0,0,1,1,0,10,0,0,2,0,0,0,4,0,0,1,2,0,0,0,0,0,0,7,0,0,1,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0
Email 323,5,10,3,8,4,2,189,2,0,30,26,11,0,0,147,9,0,1,0,0,0,17,2,96,2,11,2,3,13,0,0,19,1,11,0,2,1,0,0,27,234,1,2,0,1,91,1,1,0,0,1,29,0,1,109,0,5,3,0,0,9,6,1,0,1,8,0,0,0,1,0,1,110,0,0,4,0,60,0,0,0,0,9,0,0,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,59,0,1,0
Email 324,4,6,1,1,3,2,56,3,0,13,13,12,3,0,67,1,0,0,2,0,1,7,3,54,1,9,2,3,2,1,0,11,2,4,0,3,0,0,1,14,89,3,4,0,0,29,1,0,0,0,0,13,0,1,68,0,1,2,0,0,1,1,0,1,1,4,1,0,0,1,1,0,25,0,1,3,0,27,0,0,0,0,3,1,0,1,1,0,0,0,1,1,1,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,12,0,0,0
Email 325,2,4,3,3,0,1,33,4,0,10,7,7,0,0,34,1,0,1,0,3,4,5,0,26,0,4,1,1,2,0,0,7,0,2,0,0,0,0,0,8,66,0,5,0,0,19,1,0,0,0,0,5,0,0,35,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,23,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0
Email 326,0,3,2,0,1,0,11,0,0,4,7,0,0,3,13,1,0,0,0,0,0,1,0,8,0,1,1,1,2,0,0,3,0,0,0,0,0,2,0,3,20,0,0,2,0,5,0,0,0,0,0,1,1,0,10,0,0,2,0,0,0,4,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,7,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0
